ID,target
ID_test_1155,33.3487973931009
ID_test_1156,57.301636733382914
ID_test_1157,74.32715812466174
ID_test_1158,31.60891320802232
ID_test_1159,45.18918859471746
ID_test_116,19.690911587859762
ID_test_1160,107.09967801080555
ID_test_1161,32.54552053027977
ID_test_1162,50.644838454187585
ID_test_1163,49.00096067530863
ID_test_1164,43.745895369016736
ID_test_1165,65.56805832605035
ID_test_1166,25.815445160071107
ID_test_1167,31.165567103502333
ID_test_1168,44.859759610883586
ID_test_1169,21.699917028982362
ID_test_117,34.0707374369719
ID_test_1170,76.8768981887881
ID_test_1171,59.65113401135299
ID_test_1172,86.3823189691084
ID_test_1173,33.57821112393026
ID_test_1174,46.75761125609377
ID_test_1175,66.95505461293399
ID_test_1176,91.24776825845166
ID_test_1177,116.5563231740862
ID_test_1178,88.97366525083596
ID_test_1179,35.74954635860977
ID_test_118,38.89408747408815
ID_test_1180,89.25825449956638
ID_test_1181,49.51940207285202
ID_test_1182,66.84102345758033
ID_test_1183,50.87278067176145
ID_test_1184,39.847522696763924
ID_test_1185,112.1124862553763
ID_test_1186,93.97737663950976
ID_test_1187,50.10767162337483
ID_test_1188,165.9016589155871
ID_test_1189,33.990110319567584
ID_test_119,79.92256384024063
ID_test_1190,94.92269719222953
ID_test_1191,71.59664097402151
ID_test_1192,44.1050748256539
ID_test_1193,43.916837890956124
ID_test_1194,55.02852080970405
ID_test_1195,71.36379295014588
ID_test_1196,48.73282071035138
ID_test_1197,42.99300014225597
ID_test_1198,52.21231604125496
ID_test_1199,68.33759353761452
ID_test_12,106.25199586984377
ID_test_120,31.699485415899375
ID_test_1200,76.04010841279413
ID_test_1201,44.33986427615474
ID_test_1202,42.142719075373854
ID_test_1203,55.93674413477789
ID_test_1204,46.15493685357501
ID_test_1205,33.577845794771584
ID_test_1206,100.910181320434
ID_test_1207,96.64452894945019
ID_test_1208,48.87110002939784
ID_test_1209,81.39898124225175
ID_test_121,149.50069128894103
ID_test_1210,27.16506551156672
ID_test_1211,45.216209181129
ID_test_1212,35.689399673518864
ID_test_1213,96.49432510097192
ID_test_1214,96.93033596966247
ID_test_1215,120.00406607823827
ID_test_1216,34.65595717334287
ID_test_1217,41.004814850942786
ID_test_1218,17.08209047217193
ID_test_1219,65.17802598164427
ID_test_122,73.6796889553971
ID_test_1220,33.86375894486804
ID_test_1221,47.09546530909926
ID_test_1222,31.71124401774923
ID_test_1223,50.78959823647162
ID_test_1224,77.62224204930114
ID_test_1225,29.974185322277005
ID_test_1226,58.43765193225326
ID_test_1227,166.49971649950993
ID_test_1228,108.07636911650728
ID_test_1229,73.12876735445023
ID_test_123,34.679747086168234
ID_test_1230,37.883281953582944
ID_test_1231,39.99283569711282
ID_test_1232,92.53859911272657
ID_test_1233,64.55981934737702
ID_test_1234,39.329645258572064
ID_test_1235,75.45726900816578
ID_test_1236,64.68557056644454
ID_test_1237,41.75474912793834
ID_test_1238,31.273072309867313
ID_test_1239,41.81979195211878
ID_test_124,37.29870076081507
ID_test_1240,64.86941643336172
ID_test_1241,37.82530798964926
ID_test_1242,78.96699098096377
ID_test_1243,88.28005798407139
ID_test_1244,73.00768325591376
ID_test_1245,41.281364942266805
ID_test_1246,45.09303808110591
ID_test_1247,51.187887603396774
ID_test_1248,77.95289403622967
ID_test_1249,38.598586180081426
ID_test_125,152.74824960290815
ID_test_1250,51.87676188727018
ID_test_1251,77.62568741621722
ID_test_1252,66.77593335704123
ID_test_1253,41.71115508995162
ID_test_1254,111.13843163959162
ID_test_1255,111.35021278291016
ID_test_1256,65.38960089481279
ID_test_1257,56.43565274206485
ID_test_1258,34.08902555401973
ID_test_1259,73.80878887684483
ID_test_126,26.61870059559442
ID_test_1260,25.326217681449798
ID_test_1261,67.90059873922667
ID_test_1262,55.31800834776875
ID_test_1263,81.06283797620011
ID_test_1264,85.90952441791903
ID_test_1265,33.848552152838096
ID_test_1266,40.77289853455556
ID_test_1267,96.35738229110073
ID_test_1268,29.74852030512283
ID_test_1269,95.46833703220926
ID_test_127,20.486115366469278
ID_test_1270,38.764340596492175
ID_test_1271,59.247604841410265
ID_test_1272,175.02952589435253
ID_test_1273,35.115971936577054
ID_test_1274,72.54969363544062
ID_test_1275,186.58743916272326
ID_test_1276,106.37884436360181
ID_test_1277,58.44579317464877
ID_test_1278,51.42698924230111
ID_test_1279,48.957752875290424
ID_test_128,55.42481738545526
ID_test_1280,23.665305687641013
ID_test_1281,54.779576819677544
ID_test_1282,49.91381837228996
ID_test_1283,45.774487978756525
ID_test_1284,68.33708521654786
ID_test_1285,69.01631319953901
ID_test_1286,35.17421318714826
ID_test_1287,43.353759687513026
ID_test_1288,116.84548841081052
ID_test_1289,40.01253710056756
ID_test_129,79.93159967303247
ID_test_1290,41.08151969710902
ID_test_1291,84.34652393710041
ID_test_1292,46.12105791723298
ID_test_1293,22.184792833742453
ID_test_1294,72.65663738378238
ID_test_1295,34.74279579636623
ID_test_1296,48.86810210469264
ID_test_1297,66.02967628856342
ID_test_1298,183.02122347830903
ID_test_1299,43.456090108167444
ID_test_13,79.00635318641277
ID_test_130,33.52696853657211
ID_test_1300,81.81991564165016
ID_test_1301,19.24442499082288
ID_test_1302,52.9618772644124
ID_test_1303,47.01211258643344
ID_test_1304,49.45698034915223
ID_test_1305,46.18352057852155
ID_test_1306,37.489206405891075
ID_test_1307,31.354034421216447
ID_test_1308,75.38725667232043
ID_test_1309,80.89854724784361
ID_test_131,68.01403518979176
ID_test_1310,31.85957557103219
ID_test_1311,38.96173516904506
ID_test_1312,29.101234579210487
ID_test_1313,57.8138069064074
ID_test_1314,128.08416816770207
ID_test_1315,93.54887877561933
ID_test_1316,65.23730396396952
ID_test_1317,67.54074734679172
ID_test_1318,146.02541458304307
ID_test_1319,57.975793592672474
ID_test_132,129.87073388247185
ID_test_1320,32.20891068051603
ID_test_1321,115.7894269836068
ID_test_1322,75.27112977504744
ID_test_1323,86.27219754801366
ID_test_1324,39.15996770657245
ID_test_1325,22.405577759990635
ID_test_1326,20.997240688379218
ID_test_1327,66.27181039988935
ID_test_1328,39.151268628094606
ID_test_1329,186.8396787755727
ID_test_133,66.2606301750045
ID_test_1330,93.57442538786447
ID_test_1331,58.65724843887069
ID_test_1332,44.43287662830747
ID_test_1333,25.333559322859703
ID_test_1334,41.87911972423536
ID_test_1335,192.83606583640577
ID_test_1336,135.1773839279604
ID_test_1337,49.20452769142341
ID_test_1338,78.46827229497067
ID_test_1339,40.83068771661665
ID_test_134,181.33305248052173
ID_test_1340,28.392265406709786
ID_test_1341,38.17110652146681
ID_test_1342,71.91083211356819
ID_test_1343,86.43805085999236
ID_test_1344,36.318963395221516
ID_test_1345,69.35958149093908
ID_test_1346,78.28611393526413
ID_test_1347,64.11805229693208
ID_test_1348,34.881543609040776
ID_test_1349,26.62145289879204
ID_test_135,28.179275227676143
ID_test_1350,43.58257008269923
ID_test_1351,66.79817831697767
ID_test_1352,97.64241718081374
ID_test_1353,25.449399500032598
ID_test_1354,110.66738687755276
ID_test_1355,58.49708175982015
ID_test_1356,34.32691361321367
ID_test_1357,49.210324707738
ID_test_1358,104.81833972544132
ID_test_1359,52.23596148908387
ID_test_136,91.11983023511512
ID_test_1360,127.24024638944562
ID_test_1361,99.89431087691459
ID_test_1362,70.32585083938628
ID_test_1363,56.58301008383017
ID_test_1364,45.19776343404548
ID_test_1365,21.786469829998378
ID_test_1366,29.19245092187833
ID_test_1367,46.716777067355736
ID_test_1368,45.5447931087257
ID_test_1369,55.32788441533809
ID_test_137,82.84790379536724
ID_test_1370,34.18190622040066
ID_test_1371,70.94987867675077
ID_test_1372,22.446842008289632
ID_test_1373,69.04451746371606
ID_test_1374,59.86571958636999
ID_test_1375,51.067575287340176
ID_test_1376,77.83120691158204
ID_test_1377,31.337910474978695
ID_test_1378,43.972986854319664
ID_test_1379,37.09057258335153
ID_test_138,65.85622800259021
ID_test_1380,50.65823060689821
ID_test_1381,21.726248609002962
ID_test_1382,29.12232310129444
ID_test_1383,39.47223855241898
ID_test_1384,50.51509391650412
ID_test_1385,49.46995499267037
ID_test_1386,61.02964988698081
ID_test_1387,43.25569350267464
ID_test_1388,47.39586042368556
ID_test_1389,25.11405797419681
ID_test_139,35.353880068324294
ID_test_1390,223.91709770895284
ID_test_1391,80.76456005523598
ID_test_1392,38.74603048664662
ID_test_1393,54.319796199156215
ID_test_1394,209.27642105511958
ID_test_1395,44.046186541262045
ID_test_1396,99.47115045914113
ID_test_1397,100.08202716336385
ID_test_1398,36.557239295030165
ID_test_1399,46.46903256445891
ID_test_14,43.172895197295176
ID_test_140,49.325920390609056
ID_test_1400,114.43401379377919
ID_test_1401,90.51360820558135
ID_test_1402,47.463222026312685
ID_test_1403,52.83060444515809
ID_test_1404,56.84100389584258
ID_test_1405,49.91814240367871
ID_test_1406,34.76006077016795
ID_test_1407,27.2925305500648
ID_test_1408,65.36048533437835
ID_test_1409,129.60337653897645
ID_test_141,46.47740622216018
ID_test_1410,67.79452367911425
ID_test_1411,64.13600257939265
ID_test_1412,60.8544040133337
ID_test_1413,173.03312704098957
ID_test_1414,46.45940868975795
ID_test_1415,85.7386166019972
ID_test_1416,51.26243467866897
ID_test_1417,44.85950491375506
ID_test_1418,40.62061453610613
ID_test_1419,92.69002284017728
ID_test_142,65.44397484930428
ID_test_1420,81.01197416053766
ID_test_1421,61.43454805977207
ID_test_1422,47.435984040012414
ID_test_1423,66.45591881770481
ID_test_1424,81.46865467334283
ID_test_1425,71.32776192343997
ID_test_1426,62.36857398566427
ID_test_1427,36.54370607780672
ID_test_1428,38.21688786619005
ID_test_1429,80.51305925960766
ID_test_143,180.6735860229784
ID_test_1430,47.39090570525569
ID_test_1431,117.21030204298597
ID_test_1432,53.26733719822579
ID_test_1433,65.18579254494541
ID_test_1434,50.558154033228
ID_test_1435,37.74747586273303
ID_test_1436,81.16003290391791
ID_test_1437,71.92562840342113
ID_test_1438,52.291524663509
ID_test_1439,41.869779909968194
ID_test_144,45.47670797947865
ID_test_1440,44.27536615813506
ID_test_1441,81.80871112279755
ID_test_1442,59.268955008485
ID_test_1443,57.8548021880686
ID_test_1444,95.52544159987457
ID_test_1445,71.33682832734608
ID_test_1446,68.42054721678424
ID_test_1447,67.0653222364497
ID_test_1448,39.18507344543753
ID_test_1449,72.13371702914269
ID_test_145,68.09868493960958
ID_test_1450,62.94935085452947
ID_test_1451,34.67808745446096
ID_test_1452,43.634076207617795
ID_test_1453,118.27284386851345
ID_test_1454,49.688698479381486
ID_test_1455,50.18972548132263
ID_test_1456,53.54711264402284
ID_test_1457,46.70952437776259
ID_test_1458,64.7770567961062
ID_test_1459,45.113755202043166
ID_test_146,80.50830632332381
ID_test_1460,26.332021004651928
ID_test_1461,139.55374221663118
ID_test_1462,73.80011056597999
ID_test_1463,35.18207637352508
ID_test_1464,111.16244180476689
ID_test_1465,51.08938477301707
ID_test_1466,46.73668194525646
ID_test_1467,79.47299020630597
ID_test_1468,15.853430903306162
ID_test_1469,39.27236183543133
ID_test_147,58.358044378554915
ID_test_1470,140.61238102242436
ID_test_1471,28.45522165562637
ID_test_1472,74.73497113893583
ID_test_1473,51.39841935991111
ID_test_1474,42.935363485166434
ID_test_1475,140.40368906415057
ID_test_1476,33.41758916490338
ID_test_1477,52.827689722394155
ID_test_1478,76.07967664156074
ID_test_1479,60.5394438912707
ID_test_148,70.72651217871997
ID_test_1480,94.22104293735882
ID_test_1481,86.6409623706306
ID_test_1482,59.502404504449075
ID_test_1483,88.7732581811
ID_test_1484,26.679057017468352
ID_test_1485,76.15483576605008
ID_test_1486,85.18485848009169
ID_test_1487,112.63625558204235
ID_test_1488,58.314611547234456
ID_test_1489,71.83263258530054
ID_test_149,39.04784459016062
ID_test_1490,186.44590444312192
ID_test_1491,52.37215111683056
ID_test_1492,49.88719453437611
ID_test_1493,83.76274371977496
ID_test_1494,154.25860666378654
ID_test_1495,41.92423861324408
ID_test_1496,164.94683675813104
ID_test_1497,35.35161823366143
ID_test_1498,54.561970347101564
ID_test_1499,82.05504609791106
ID_test_15,30.808310078274708
ID_test_150,34.336407910345415
ID_test_1500,115.29113654519479
ID_test_1501,32.108158363200936
ID_test_1502,40.28739500845874
ID_test_1503,51.08603909051929
ID_test_1504,145.47020917393235
ID_test_1505,67.51257755186883
ID_test_1506,65.50626911009567
ID_test_1507,169.818790640645
ID_test_1508,47.8320454265558
ID_test_1509,100.1929881061129
ID_test_151,61.007444094700915
ID_test_1510,34.18958571048079
ID_test_1511,64.8302554479236
ID_test_1512,39.278394743998305
ID_test_1513,42.87082929609917
ID_test_1514,37.27078370935594
ID_test_1515,52.11604733523684
ID_test_1516,19.30357256577266
ID_test_1517,22.999325187609866
ID_test_1518,71.11127001972477
ID_test_1519,58.36789875400199
ID_test_152,57.749301247245555
ID_test_1520,35.75008445875534
ID_test_1521,35.015991506045125
ID_test_1522,36.54038078791481
ID_test_1523,56.28535136922521
ID_test_1524,39.69429704234062
ID_test_1525,63.07564716455865
ID_test_1526,35.61469824860428
ID_test_1527,48.89483554734569
ID_test_1528,48.24765020911032
ID_test_1529,51.955870902696766
ID_test_153,148.3858451293036
ID_test_1530,74.42969727441161
ID_test_1531,49.81686750229248
ID_test_1532,38.31811354476674
ID_test_1533,19.55066592858561
ID_test_1534,39.48945613727576
ID_test_1535,38.104001557867065
ID_test_1536,44.25350435668215
ID_test_1537,26.166957905961056
ID_test_1538,114.06985225653627
ID_test_1539,51.913373325153536
ID_test_154,38.435339883066476
ID_test_1540,69.11532052966943
ID_test_1541,26.37821062284373
ID_test_1542,53.46551726795491
ID_test_1543,54.71538276430964
ID_test_1544,106.21813272032786
ID_test_1545,46.353159031633126
ID_test_1546,60.41316376766302
ID_test_1547,116.21692879718239
ID_test_1548,34.1605307316908
ID_test_1549,95.88869079772174
ID_test_155,134.36643096487228
ID_test_1550,105.21157546581735
ID_test_1551,41.74693923279193
ID_test_1552,72.03528867206273
ID_test_1553,42.68076402274199
ID_test_1554,46.063880932670564
ID_test_1555,36.244384843877505
ID_test_1556,63.946805164851035
ID_test_1557,32.23593743285656
ID_test_1558,58.82738000867034
ID_test_1559,55.38425273438623
ID_test_156,125.07060445407677
ID_test_1560,61.8957270105969
ID_test_1561,121.29525236413761
ID_test_1562,40.34420354505906
ID_test_1563,97.46939336995304
ID_test_1564,35.268611667786224
ID_test_1565,31.692258860694977
ID_test_1566,79.44263339993054
ID_test_1567,37.481650164372006
ID_test_1568,30.62956313810851
ID_test_1569,27.600815349630498
ID_test_157,39.899185093447954
ID_test_1570,38.79989328286127
ID_test_1571,30.573249971230467
ID_test_1572,53.477942803192946
ID_test_1573,35.26606105113167
ID_test_1574,36.329065860708845
ID_test_1575,128.0699702467028
ID_test_1576,68.17694896916719
ID_test_1577,51.229112829243284
ID_test_1578,91.04452581613702
ID_test_1579,40.322846842129444
ID_test_158,42.45757685944214
ID_test_1580,164.8453233907772
ID_test_1581,107.12461268935583
ID_test_1582,31.544680732109576
ID_test_1583,59.06957674538637
ID_test_1584,55.14150093292828
ID_test_1585,49.14544055674108
ID_test_1586,49.70883133143017
ID_test_1587,146.22060774593095
ID_test_1588,88.42814562338243
ID_test_1589,90.92740809342094
ID_test_159,161.1686478668126
ID_test_1590,77.53053208565228
ID_test_1591,226.65028715650539
ID_test_1592,45.26196915214779
ID_test_1593,55.13823497862968
ID_test_1594,19.621055506605018
ID_test_1595,31.943553795105636
ID_test_1596,58.7345071566344
ID_test_1597,26.45934433566712
ID_test_1598,39.79031776623652
ID_test_1599,192.0513903629263
ID_test_16,32.62578515876115
ID_test_160,32.43939406560191
ID_test_1600,175.0734626382567
ID_test_1601,32.81990599761541
ID_test_1602,31.712594726592467
ID_test_1603,172.39811453810276
ID_test_1604,73.70048374229745
ID_test_1605,39.86415110201447
ID_test_1606,54.763283809178596
ID_test_1607,108.16428528576586
ID_test_1608,44.78791096201941
ID_test_1609,71.98535171739913
ID_test_161,183.21469240487966
ID_test_1610,153.13980121519495
ID_test_1611,38.574281531722164
ID_test_1612,53.89809399905202
ID_test_1613,61.64151650293939
ID_test_1614,23.448999376274983
ID_test_1615,136.16180329154855
ID_test_1616,93.11031162011702
ID_test_1617,29.339171878084198
ID_test_1618,42.874315615307786
ID_test_1619,35.22015168418813
ID_test_162,40.941745227821386
ID_test_1620,74.15660335121274
ID_test_1621,26.77407450649444
ID_test_1622,22.3150564763746
ID_test_1623,51.603075318119565
ID_test_1624,68.31345624552546
ID_test_1625,46.40075444783888
ID_test_1626,80.43550005672637
ID_test_1627,68.73900132165107
ID_test_1628,52.87887104427429
ID_test_1629,52.756796165248915
ID_test_163,51.31288563950444
ID_test_1630,51.93565898981286
ID_test_1631,38.12260570259125
ID_test_1632,38.48739196912007
ID_test_1633,41.73409003404144
ID_test_1634,61.11258116038244
ID_test_1635,35.466431339504354
ID_test_1636,62.450294617316146
ID_test_1637,46.137732154884105
ID_test_1638,48.645006535403915
ID_test_1639,48.722015647655454
ID_test_164,49.13821714034206
ID_test_1640,200.67909343361342
ID_test_1641,73.44414352704017
ID_test_1642,96.02074230274819
ID_test_1643,65.18167503168843
ID_test_1644,67.39437940194009
ID_test_1645,38.139893870802624
ID_test_1646,32.821247439935746
ID_test_1647,83.40085753064906
ID_test_1648,51.98843631750392
ID_test_1649,60.50241850733965
ID_test_165,71.06069033835693
ID_test_1650,34.62051784548818
ID_test_1651,45.51201073402656
ID_test_1652,55.406471781675265
ID_test_1653,28.15392079898958
ID_test_1654,33.64454671356049
ID_test_1655,57.45538383070051
ID_test_1656,92.67265147444093
ID_test_1657,62.87751018275832
ID_test_1658,96.92956852628775
ID_test_1659,42.10124000652405
ID_test_166,68.25053332973273
ID_test_1660,150.60771757391055
ID_test_1661,66.11936614021131
ID_test_1662,115.98818235700236
ID_test_1663,67.05041764203706
ID_test_1664,55.56224152133335
ID_test_1665,21.99316574510917
ID_test_1666,48.49036590961467
ID_test_1667,64.58605388341496
ID_test_1668,48.43998477522297
ID_test_1669,19.897818729160416
ID_test_167,59.04856265070395
ID_test_1670,80.84355639169601
ID_test_1671,99.92184434305219
ID_test_1672,42.57390566601161
ID_test_1673,50.106119310022734
ID_test_1674,28.70066076944994
ID_test_1675,49.272872254313256
ID_test_1676,31.171149282306903
ID_test_1677,59.34618813633812
ID_test_1678,58.68219059267614
ID_test_1679,65.45542801678609
ID_test_168,32.949878901184526
ID_test_1680,47.97788730784904
ID_test_1681,215.23147171601917
ID_test_1682,51.000965724548664
ID_test_1683,108.33639182629679
ID_test_1684,36.30792404287573
ID_test_1685,68.37307452457098
ID_test_1686,74.82243117370703
ID_test_1687,42.2046499182584
ID_test_1688,43.47358452537298
ID_test_1689,40.0472812975702
ID_test_169,41.148517332343005
ID_test_1690,35.28185255327258
ID_test_1691,37.5346681669085
ID_test_1692,60.025339892875245
ID_test_1693,56.93351753903803
ID_test_1694,70.75838659905655
ID_test_1695,52.44785326601503
ID_test_1696,42.16567252002844
ID_test_1697,53.97994165775623
ID_test_1698,64.46282656971039
ID_test_1699,58.01850683432433
ID_test_17,82.14361102785028
ID_test_170,60.42295727249547
ID_test_1700,69.68334010769614
ID_test_1701,70.67921722263272
ID_test_1702,130.1902281949478
ID_test_1703,50.06816473050612
ID_test_1704,17.225439158831865
ID_test_1705,67.53600098646055
ID_test_1706,56.254798715060716
ID_test_1707,26.726360458355302
ID_test_1708,66.05286473071814
ID_test_1709,129.7779077953391
ID_test_171,62.85328755440625
ID_test_1710,54.12227640434621
ID_test_1711,59.33290527412522
ID_test_1712,36.28820904778026
ID_test_1713,43.193888318806245
ID_test_1714,230.2613069070358
ID_test_1715,74.59941816456544
ID_test_1716,52.96110994128069
ID_test_1717,46.853827175510766
ID_test_1718,62.895982724851315
ID_test_1719,29.221341899157153
ID_test_172,41.185091553362604
ID_test_1720,35.253110965003806
ID_test_1721,44.43606454736862
ID_test_1722,82.54630976401056
ID_test_1723,42.58046393176506
ID_test_1724,74.73310497160702
ID_test_1725,49.02700361741221
ID_test_1726,111.52107289579808
ID_test_1727,69.8245218005045
ID_test_1728,32.30714699973401
ID_test_1729,72.33488631253549
ID_test_173,38.43693920005096
ID_test_1730,45.727882815322864
ID_test_1731,37.99352643583739
ID_test_1732,157.300894052792
ID_test_1733,45.74645463249568
ID_test_1734,50.7509760668948
ID_test_1735,90.75265403694588
ID_test_1736,39.364731034951106
ID_test_1737,31.258522600067646
ID_test_1738,33.97263970331807
ID_test_1739,48.63539773889758
ID_test_174,32.702305350630105
ID_test_1740,82.35566971703211
ID_test_1741,54.273818909215656
ID_test_1742,73.59847789871571
ID_test_1743,40.83546782886614
ID_test_1744,121.33485235597296
ID_test_1745,132.20359351237965
ID_test_1746,59.90835577980542
ID_test_1747,72.16138289590099
ID_test_1748,31.57908744213821
ID_test_1749,207.8260310501483
ID_test_175,80.12892591237453
ID_test_1750,39.883797835003584
ID_test_1751,49.9820289372972
ID_test_1752,99.37035136604631
ID_test_1753,106.43683228634079
ID_test_1754,66.70301891149833
ID_test_1755,67.3131168767994
ID_test_1756,20.935094600564693
ID_test_1757,71.48531380944581
ID_test_1758,44.28821511431612
ID_test_1759,54.82631140382433
ID_test_176,40.698091459696975
ID_test_1760,50.644328656763925
ID_test_1761,48.492489924976276
ID_test_1762,60.438776589361915
ID_test_1763,35.2536698801507
ID_test_1764,51.33120246059621
ID_test_1765,55.24853744419203
ID_test_1766,41.37778994760153
ID_test_1767,42.32035059368702
ID_test_1768,117.03548639267174
ID_test_1769,71.96648876412627
ID_test_177,39.073825716653396
ID_test_1770,114.22528633120488
ID_test_1771,67.91290728749041
ID_test_1772,40.740624390924985
ID_test_1773,95.26538675426087
ID_test_1774,77.10230021388132
ID_test_1775,58.40122872798824
ID_test_1776,34.00049197411053
ID_test_1777,32.426547567509665
ID_test_1778,27.782821607632282
ID_test_1779,42.18061113873124
ID_test_178,70.21766134791457
ID_test_1780,66.06058571054953
ID_test_1781,19.182041628776812
ID_test_1782,18.3043975208808
ID_test_1783,94.60135797821431
ID_test_1784,100.42893053085984
ID_test_1785,59.02858835510245
ID_test_1786,71.69448325598114
ID_test_1787,168.2324493355709
ID_test_1788,78.79426653656577
ID_test_1789,48.281502142294904
ID_test_179,71.01130385548996
